central_pressure,wind_speed,latitude,longitude,sst,vertical_wind_shear,relative_humidity,translation_speed
984.0,55.0,23.7,119.9,28.87,18.7,75.0,12.0
986.0,53.0,23.9,119.5,28.89,18.9,75.0,12.0
987.0,50.0,24.2,119.0,28.92,19.2,75.0,12.0
989.0,48.0,24.4,118.3,28.94,19.4,75.0,12.0
1000.0,30.0,24.9,115.6,28.99,19.9,75.0,12.0
1006.0,15.0,12.7,129.3,28.77,22.7,75.0,12.0
1006.0,15.0,12.8,129.0,28.78,22.8,75.0,12.0
1004.0,15.0,13.6,128.2,28.86,23.6,75.0,12.0
1004.0,15.0,13.8,128.1,28.88,23.8,75.0,12.0
1004.0,15.0,13.9,128.0,28.89,23.9,75.0,12.0
1004.0,15.0,14.1,127.8,28.91,24.1,75.0,12.0
1004.0,20.0,14.4,126.4,28.94,24.4,75.0,12.0
1004.0,20.0,14.4,126.1,28.94,24.4,75.0,12.0
1004.0,20.0,14.4,125.7,28.94,24.4,75.0,12.0
1004.0,20.0,14.4,125.3,28.94,24.4,75.0,12.0
1002.0,25.0,15.5,123.2,28.55,10.5,75.0,12.0
1001.0,28.0,15.9,122.8,28.59,10.9,75.0,12.0
1000.0,30.0,16.3,122.5,28.63,11.3,75.0,12.0
1000.0,30.0,16.5,122.0,28.65,11.5,75.0,12.0
994.0,40.0,17.1,118.9,28.71,12.100000000000001,75.0,12.0
993.0,43.0,17.2,118.2,28.72,12.2,75.0,12.0
991.0,45.0,17.4,117.6,28.74,12.399999999999999,75.0,12.0
991.0,45.0,17.5,117.0,28.75,12.5,75.0,12.0
984.0,55.0,18.3,115.2,28.83,13.3,75.0,12.0
980.0,60.0,18.6,114.9,28.86,13.600000000000001,75.0,12.0
976.0,65.0,18.8,114.6,28.88,13.8,75.0,12.0
976.0,65.0,19.0,114.2,28.9,14.0,75.0,12.0
972.0,70.0,20.2,112.8,28.52,15.2,75.0,12.0
972.0,70.0,20.5,112.5,28.55,15.5,75.0,12.0
972.0,70.0,20.8,112.3,28.58,15.8,75.0,12.0
974.0,68.0,21.1,111.9,28.61,16.1,75.0,12.0
991.0,45.0,22.5,109.3,28.75,17.5,75.0,12.0
994.0,40.0,22.8,109.0,28.78,17.8,75.0,12.0
997.0,35.0,23.1,108.7,28.81,18.1,75.0,12.0
999.0,33.0,23.4,108.3,28.84,18.4,75.0,12.0
1002.0,25.0,24.3,107.1,28.93,19.3,75.0,12.0
938.0,105.0,23.7,128.4,28.87,18.7,75.0,12.0
916.0,125.0,24.7,126.9,28.97,19.7,75.0,12.0
907.0,133.0,25.0,126.1,28.5,20.0,75.0,12.0
904.0,135.0,26.7,121.8,28.67,21.7,75.0,12.0
910.0,130.0,27.0,121.1,28.7,22.0,75.0,12.0
919.0,123.0,27.1,120.5,28.71,22.1,75.0,12.0
980.0,60.0,27.7,117.4,28.77,22.7,75.0,12.0
984.0,55.0,28.1,115.8,28.81,23.1,75.0,12.0
1001.0,28.0,29.9,113.6,28.99,24.9,75.0,12.0
1002.0,25.0,30.2,113.3,28.52,10.2,75.0,12.0
980.0,60.0,29.2,139.1,28.92,24.2,75.0,12.0
984.0,55.0,32.2,136.4,28.72,12.200000000000003,75.0,12.0
984.0,55.0,32.5,136.4,28.75,12.5,75.0,12.0
994.0,40.0,34.4,138.8,28.94,14.399999999999999,75.0,12.0
991.0,45.0,23.2,125.0,28.82,18.2,75.0,12.0
991.0,45.0,23.3,124.4,28.83,18.3,75.0,12.0
991.0,45.0,23.4,123.8,28.84,18.4,75.0,12.0
989.0,48.0,23.3,123.2,28.83,18.3,75.0,12.0
991.0,45.0,22.8,119.8,28.78,17.8,75.0,12.0
993.0,43.0,22.9,119.2,28.79,17.9,75.0,12.0
994.0,40.0,22.9,118.6,28.79,17.9,75.0,12.0
996.0,38.0,22.6,118.2,28.76,17.6,75.0,12.0
1001.0,25.0,21.5,116.5,28.65,16.5,75.0,12.0
1000.0,25.0,21.5,116.3,28.65,16.5,75.0,12.0
1001.0,25.0,21.6,115.9,28.66,16.6,75.0,12.0
998.0,33.0,24.1,139.6,28.91,19.1,75.0,12.0
993.0,43.0,26.3,137.9,28.63,21.3,75.0,12.0
987.0,50.0,27.9,138.2,28.79,22.9,75.0,12.0
987.0,50.0,28.3,138.4,28.83,23.3,75.0,12.0
991.0,45.0,29.8,136.1,28.98,24.8,75.0,12.0
988.0,50.0,32.2,130.9,28.72,12.200000000000003,75.0,12.0
998.0,28.0,34.2,130.4,28.92,14.200000000000003,75.0,12.0
1002.0,20.0,17.6,109.3,28.76,12.600000000000001,75.0,12.0
1002.0,20.0,17.5,109.7,28.75,12.5,75.0,12.0
1002.0,20.0,17.3,111.3,28.73,12.3,75.0,12.0
1002.0,20.0,17.6,111.6,28.76,12.600000000000001,75.0,12.0
1002.0,20.0,17.9,111.9,28.79,12.899999999999999,75.0,12.0
1002.0,20.0,18.2,112.1,28.82,13.2,75.0,12.0
1003.0,20.0,19.6,112.9,28.96,14.600000000000001,75.0,12.0
1004.0,20.0,20.0,113.0,28.5,15.0,75.0,12.0
1004.0,20.0,20.3,113.0,28.53,15.3,75.0,12.0
1004.0,20.0,20.6,113.0,28.56,15.600000000000001,75.0,12.0
1002.0,25.0,22.0,112.2,28.7,17.0,75.0,12.0
1002.0,25.0,22.2,111.9,28.72,17.2,75.0,12.0
1002.0,25.0,22.5,111.6,28.75,17.5,75.0,12.0
954.0,90.0,20.1,129.0,28.51,15.100000000000001,75.0,12.0
956.0,88.0,20.1,128.7,28.51,15.100000000000001,75.0,12.0
967.0,75.0,20.2,126.0,28.52,15.2,75.0,12.0
963.0,80.0,20.2,125.7,28.52,15.2,75.0,12.0
958.0,85.0,20.3,125.4,28.53,15.3,75.0,12.0
958.0,85.0,20.4,125.2,28.54,15.399999999999999,75.0,12.0
944.0,100.0,21.5,124.2,28.65,16.5,75.0,12.0
936.0,108.0,21.9,124.1,28.69,16.9,75.0,12.0
927.0,115.0,22.2,124.0,28.72,17.2,75.0,12.0
925.0,118.0,22.6,123.9,28.76,17.6,75.0,12.0
922.0,120.0,24.9,124.2,28.99,19.9,75.0,12.0
925.0,118.0,25.4,124.6,28.54,20.4,75.0,12.0
927.0,115.0,26.0,124.9,28.6,21.0,75.0,12.0
930.0,113.0,26.6,125.4,28.66,21.6,75.0,12.0
972.0,70.0,33.3,129.7,28.83,13.299999999999997,75.0,12.0
1000.0,30.0,19.4,115.4,28.94,14.399999999999999,75.0,12.0
1000.0,30.0,19.9,115.1,28.99,14.899999999999999,75.0,12.0
1000.0,30.0,20.9,112.7,28.59,15.899999999999999,75.0,12.0
1001.0,28.0,21.1,112.2,28.61,16.1,75.0,12.0
1002.0,25.0,21.3,111.8,28.63,16.3,75.0,12.0
1003.0,23.0,21.5,111.3,28.65,16.5,75.0,12.0
972.0,70.0,20.2,159.2,28.52,15.2,75.0,12.0
967.0,75.0,20.1,159.0,28.51,15.100000000000001,75.0,12.0
961.0,83.0,20.1,158.8,28.51,15.100000000000001,75.0,12.0
927.0,115.0,19.7,155.6,28.97,14.7,75.0,12.0
922.0,120.0,20.1,149.2,28.51,15.100000000000001,75.0,12.0
910.0,130.0,25.6,142.2,28.56,20.6,75.0,12.0
933.0,110.0,28.0,141.9,28.8,23.0,75.0,12.0
949.0,95.0,30.0,142.7,28.5,10.0,75.0,12.0
963.0,80.0,33.1,146.1,28.81,13.100000000000001,75.0,12.0
967.0,75.0,34.0,147.0,28.9,14.0,75.0,12.0
967.0,75.0,35.7,149.5,28.57,15.700000000000003,75.0,12.0
987.0,50.0,40.4,159.5,28.54,20.4,75.0,12.0
989.0,48.0,41.2,161.6,28.62,21.200000000000003,75.0,12.0
991.0,45.0,42.1,163.7,28.71,22.1,75.0,12.0
1006.0,15.0,13.5,114.7,28.85,23.5,75.0,12.0
1005.0,18.0,13.5,114.5,28.85,23.5,75.0,12.0
1004.0,20.0,13.4,114.0,28.84,23.4,75.0,12.0
1002.0,25.0,13.8,112.4,28.88,23.8,75.0,12.0
1001.0,28.0,14.1,112.1,28.91,24.1,75.0,12.0
1000.0,30.0,14.3,111.7,28.93,24.3,75.0,12.0
1000.0,30.0,14.6,111.4,28.96,24.6,75.0,12.0
1000.0,30.0,16.0,110.4,28.6,11.0,75.0,12.0
1000.0,30.0,16.1,110.0,28.61,11.100000000000001,75.0,12.0
1000.0,30.0,16.3,109.6,28.63,11.3,75.0,12.0
1000.0,30.0,16.5,109.2,28.65,11.5,75.0,12.0
1004.0,20.0,17.1,107.2,28.71,12.100000000000001,75.0,12.0
997.0,35.0,11.8,127.6,28.68,21.8,75.0,12.0
994.0,40.0,11.9,127.4,28.69,21.9,75.0,12.0
991.0,45.0,11.9,127.3,28.69,21.9,75.0,12.0
988.0,50.0,12.0,127.0,28.7,22.0,75.0,12.0
954.0,90.0,12.4,125.5,28.74,22.4,75.0,12.0
941.0,103.0,12.6,125.1,28.76,22.6,75.0,12.0
927.0,115.0,12.8,124.7,28.78,22.8,75.0,12.0
922.0,120.0,13.0,124.2,28.8,23.0,75.0,12.0
933.0,110.0,14.1,121.6,28.91,24.1,75.0,12.0
936.0,108.0,14.4,121.0,28.94,24.4,75.0,12.0
938.0,105.0,14.8,120.5,28.98,24.8,75.0,12.0
941.0,103.0,14.9,120.0,28.99,24.9,75.0,12.0
938.0,105.0,15.2,116.6,28.52,10.2,75.0,12.0
938.0,105.0,15.3,116.0,28.53,10.3,75.0,12.0
938.0,105.0,15.4,115.5,28.54,10.4,75.0,12.0
936.0,108.0,15.5,115.0,28.55,10.5,75.0,12.0
927.0,115.0,15.5,112.3,28.55,10.5,75.0,12.0
927.0,115.0,15.6,111.8,28.56,10.6,75.0,12.0
927.0,115.0,15.7,111.4,28.57,10.7,75.0,12.0
930.0,113.0,15.8,111.0,28.58,10.8,75.0,12.0
958.0,85.0,16.0,108.6,28.6,11.0,75.0,12.0
963.0,80.0,15.8,108.0,28.58,10.8,75.0,12.0
967.0,75.0,15.7,107.4,28.57,10.7,75.0,12.0
976.0,65.0,15.6,106.8,28.56,10.6,75.0,12.0
997.0,35.0,15.1,104.0,28.51,10.1,75.0,12.0
1002.0,25.0,29.2,138.7,28.92,24.2,75.0,12.0
1001.0,20.0,21.3,153.6,28.63,16.3,75.0,12.0
1002.0,25.0,22.8,152.2,28.78,17.8,75.0,12.0
1001.0,28.0,25.6,151.4,28.56,20.6,75.0,12.0
1002.0,25.0,26.7,151.4,28.67,21.7,75.0,12.0
984.0,55.0,19.9,146.5,28.99,14.899999999999999,75.0,12.0
980.0,60.0,21.8,141.9,28.68,16.8,75.0,12.0
970.0,73.0,23.5,140.8,28.85,18.5,75.0,12.0
954.0,90.0,24.4,141.1,28.94,19.4,75.0,12.0
954.0,90.0,24.9,140.9,28.99,19.9,75.0,12.0
967.0,75.0,26.9,141.2,28.69,21.9,75.0,12.0
989.0,48.0,32.8,147.1,28.78,12.799999999999997,75.0,12.0
991.0,45.0,33.4,148.6,28.84,13.399999999999999,75.0,12.0
991.0,45.0,35.9,153.2,28.59,15.899999999999999,75.0,12.0
980.0,60.0,14.3,128.1,28.93,24.3,75.0,12.0
976.0,65.0,14.5,127.7,28.95,24.5,75.0,12.0
972.0,70.0,14.7,127.2,28.97,24.7,75.0,12.0
963.0,80.0,15.0,126.8,28.5,10.0,75.0,12.0
910.0,130.0,16.1,124.0,28.61,11.100000000000001,75.0,12.0
898.0,140.0,16.2,123.5,28.62,11.2,75.0,12.0
898.0,140.0,16.3,123.0,28.63,11.3,75.0,12.0
949.0,95.0,16.9,120.1,28.69,11.899999999999999,75.0,12.0
952.0,93.0,16.9,119.6,28.69,11.899999999999999,75.0,12.0
954.0,90.0,16.9,119.1,28.69,11.899999999999999,75.0,12.0
954.0,90.0,16.8,118.9,28.68,11.8,75.0,12.0
954.0,90.0,17.6,117.4,28.76,12.600000000000001,75.0,12.0
954.0,90.0,17.7,117.1,28.77,12.7,75.0,12.0
954.0,90.0,17.8,116.8,28.78,12.8,75.0,12.0
952.0,93.0,18.0,116.7,28.8,13.0,75.0,12.0
944.0,100.0,18.7,116.2,28.87,13.7,75.0,12.0
939.0,105.0,18.8,116.2,28.88,13.8,75.0,12.0
933.0,110.0,18.8,116.3,28.88,13.8,75.0,12.0
936.0,108.0,18.9,116.4,28.89,13.899999999999999,75.0,12.0
967.0,75.0,18.7,116.7,28.87,13.7,75.0,12.0
972.0,70.0,18.6,116.8,28.86,13.600000000000001,75.0,12.0
976.0,65.0,18.5,116.8,28.85,13.5,75.0,12.0
978.0,63.0,18.4,116.7,28.84,13.399999999999999,75.0,12.0
987.0,50.0,17.6,116.2,28.76,12.600000000000001,75.0,12.0
989.0,48.0,17.5,116.3,28.75,12.5,75.0,12.0
991.0,45.0,17.3,116.4,28.73,12.3,75.0,12.0
994.0,40.0,17.1,116.2,28.71,12.100000000000001,75.0,12.0
1002.0,25.0,16.3,116.0,28.63,11.3,75.0,12.0
1002.0,25.0,16.2,116.0,28.62,11.2,75.0,12.0
1002.0,25.0,16.1,115.9,28.61,11.100000000000001,75.0,12.0
1002.0,25.0,16.1,115.8,28.61,11.100000000000001,75.0,12.0
1004.0,20.0,15.3,115.1,28.53,10.3,75.0,12.0
1004.0,20.0,15.2,114.9,28.52,10.2,75.0,12.0
1004.0,20.0,15.1,114.7,28.51,10.1,75.0,12.0
1004.0,20.0,14.9,114.6,28.99,24.9,75.0,12.0
1004.0,20.0,14.2,113.4,28.92,24.2,75.0,12.0
1005.0,18.0,14.2,113.2,28.92,24.2,75.0,12.0
1006.0,15.0,14.3,112.9,28.93,24.3,75.0,12.0
1006.0,15.0,14.1,112.6,28.91,24.1,75.0,12.0
1006.0,15.0,12.2,111.0,28.72,22.2,75.0,12.0
1006.0,15.0,12.0,110.5,28.7,22.0,75.0,12.0
1006.0,15.0,11.8,110.1,28.68,21.8,75.0,12.0
1006.0,15.0,11.8,109.7,28.68,21.8,75.0,12.0
976.0,65.0,16.0,127.1,28.6,11.0,75.0,12.0
952.0,90.0,16.1,126.4,28.61,11.100000000000001,75.0,12.0
927.0,115.0,16.2,125.7,28.62,11.2,75.0,12.0
922.0,120.0,16.2,125.0,28.62,11.2,75.0,12.0
938.0,105.0,16.0,121.6,28.6,11.0,75.0,12.0
951.0,93.0,16.1,121.0,28.61,11.100000000000001,75.0,12.0
963.0,80.0,16.1,120.4,28.61,11.100000000000001,75.0,12.0
956.0,88.0,15.9,120.0,28.59,10.9,75.0,12.0
967.0,75.0,15.0,117.5,28.5,10.0,75.0,12.0
970.0,73.0,14.9,117.0,28.99,24.9,75.0,12.0
972.0,70.0,14.9,116.4,28.99,24.9,75.0,12.0
976.0,65.0,14.9,115.8,28.99,24.9,75.0,12.0
980.0,60.0,15.7,113.6,28.57,10.7,75.0,12.0
984.0,55.0,15.8,113.3,28.58,10.8,75.0,12.0
987.0,50.0,16.0,113.0,28.6,11.0,75.0,12.0
987.0,50.0,16.2,112.7,28.62,11.2,75.0,12.0
997.0,35.0,17.6,111.5,28.76,12.600000000000001,75.0,12.0
1000.0,30.0,17.8,111.3,28.78,12.8,75.0,12.0
1002.0,25.0,18.0,111.1,28.8,13.0,75.0,12.0
1002.0,25.0,17.7,111.0,28.77,12.7,75.0,12.0
1004.0,20.0,16.5,109.7,28.65,11.5,75.0,12.0
954.0,90.0,12.8,128.6,28.78,22.8,75.0,12.0
935.0,108.0,12.9,127.9,28.79,22.9,75.0,12.0
916.0,125.0,13.1,127.3,28.81,23.1,75.0,12.0
910.0,130.0,13.2,126.8,28.82,23.2,75.0,12.0
904.0,135.0,13.4,124.5,28.84,23.4,75.0,12.0
916.0,125.0,13.5,123.5,28.85,23.5,75.0,12.0
949.0,95.0,13.5,120.0,28.85,23.5,75.0,12.0
952.0,93.0,13.6,119.6,28.86,23.6,75.0,12.0
954.0,90.0,13.6,119.2,28.86,23.6,75.0,12.0
959.0,85.0,13.6,118.9,28.86,23.6,75.0,12.0
967.0,75.0,13.7,117.0,28.87,23.7,75.0,12.0
967.0,75.0,13.8,116.7,28.88,23.8,75.0,12.0
967.0,75.0,13.8,116.3,28.88,23.8,75.0,12.0
967.0,75.0,13.9,115.9,28.89,23.9,75.0,12.0
954.0,90.0,13.8,113.9,28.88,23.8,75.0,12.0
954.0,90.0,13.8,113.6,28.88,23.8,75.0,12.0
954.0,90.0,13.7,113.2,28.87,23.7,75.0,12.0
954.0,90.0,13.6,112.9,28.86,23.6,75.0,12.0
976.0,65.0,12.3,111.1,28.73,22.3,75.0,12.0
982.0,58.0,12.0,110.8,28.7,22.0,75.0,12.0
987.0,50.0,11.7,110.4,28.67,21.7,75.0,12.0
986.0,53.0,11.3,110.0,28.63,21.3,75.0,12.0
984.0,55.0,10.0,106.9,28.5,20.0,75.0,12.0
988.0,50.0,9.7,106.2,28.97,19.7,75.0,12.0
991.0,45.0,9.3,105.5,28.93,19.3,75.0,12.0
994.0,40.0,8.9,104.8,28.89,18.9,75.0,12.0
1002.0,25.0,9.0,101.0,28.9,19.0,75.0,12.0
1003.0,23.0,9.2,100.2,28.92,19.2,75.0,12.0
1004.0,20.0,9.5,99.5,28.95,19.5,75.0,12.0
1004.0,20.0,9.7,98.8,28.97,19.7,75.0,12.0
1004.0,20.0,10.4,95.7,28.54,20.4,75.0,12.0
1004.0,20.0,10.6,95.1,28.56,20.6,75.0,12.0
1004.0,20.0,10.7,94.5,28.57,20.7,75.0,12.0
1004.0,20.0,10.7,94.0,28.57,20.7,75.0,12.0
1004.0,20.0,10.7,91.2,28.57,20.7,75.0,12.0
1004.0,20.0,10.8,90.5,28.58,20.8,75.0,12.0
1004.0,20.0,10.8,89.8,28.58,20.8,75.0,12.0
1004.0,20.0,10.9,89.2,28.59,20.9,75.0,12.0
1006.0,15.0,11.3,85.2,28.63,21.3,75.0,12.0
1006.0,15.0,11.4,84.5,28.64,21.4,75.0,12.0
1006.0,15.0,11.4,83.9,28.64,21.4,75.0,12.0
1006.0,15.0,11.5,83.3,28.65,21.5,75.0,12.0
944.0,100.0,12.1,121.6,28.71,22.1,75.0,12.0
949.0,95.0,12.2,121.1,28.72,22.2,75.0,12.0
954.0,90.0,12.4,120.6,28.74,22.4,75.0,12.0
965.0,78.0,12.6,120.2,28.76,22.6,75.0,12.0
972.0,70.0,13.2,118.6,28.82,23.2,75.0,12.0
972.0,70.0,13.3,118.2,28.83,23.3,75.0,12.0
972.0,70.0,13.5,117.8,28.85,23.5,75.0,12.0
972.0,70.0,13.7,117.5,28.87,23.7,75.0,12.0
967.0,75.0,14.4,115.7,28.94,24.4,75.0,12.0
965.0,78.0,14.6,115.2,28.96,24.6,75.0,12.0
963.0,80.0,14.8,114.7,28.98,24.8,75.0,12.0
959.0,85.0,15.1,114.3,28.51,10.1,75.0,12.0
949.0,95.0,16.4,112.7,28.64,11.399999999999999,75.0,12.0
952.0,93.0,16.5,112.5,28.65,11.5,75.0,12.0
954.0,90.0,16.7,112.3,28.67,11.7,75.0,12.0
963.0,80.0,16.9,112.3,28.69,11.899999999999999,75.0,12.0
997.0,35.0,17.7,112.6,28.77,12.7,75.0,12.0
997.0,35.0,17.9,112.8,28.79,12.899999999999999,75.0,12.0
997.0,35.0,18.0,113.0,28.8,13.0,75.0,12.0
1000.0,30.0,17.9,113.2,28.79,12.899999999999999,75.0,12.0
1002.0,25.0,17.3,113.0,28.73,12.3,75.0,12.0
1000.0,30.0,15.2,136.2,28.52,10.2,75.0,12.0
1002.0,25.0,15.9,135.2,28.59,10.9,75.0,12.0
978.0,60.0,12.2,149.8,28.72,22.2,75.0,12.0
971.0,70.0,15.6,146.1,28.56,10.6,75.0,12.0
959.0,85.0,19.2,144.2,28.92,14.2,75.0,12.0
963.0,80.0,19.8,144.4,28.98,14.8,75.0,12.0
996.0,38.0,23.7,149.1,28.87,18.7,75.0,12.0
1004.0,20.0,8.6,144.1,28.86,18.6,75.0,12.0
972.0,70.0,14.5,132.6,28.95,24.5,75.0,12.0
955.0,90.0,16.5,132.2,28.65,11.5,75.0,12.0
932.0,123.0,19.5,134.9,28.95,14.5,75.0,12.0
930.0,125.0,21.1,137.1,28.61,16.1,75.0,12.0
1004.0,15.0,16.8,111.9,28.68,11.8,75.0,12.0
1003.0,15.0,17.1,111.7,28.71,12.100000000000001,75.0,12.0
1001.0,28.0,18.3,110.2,28.83,13.3,75.0,12.0
998.0,30.0,18.5,110.0,28.85,13.5,75.0,12.0
999.0,30.0,18.7,109.8,28.87,13.7,75.0,12.0
996.0,35.0,20.6,108.5,28.56,15.600000000000001,75.0,12.0
996.0,35.0,21.0,108.2,28.6,16.0,75.0,12.0
997.0,33.0,21.3,107.8,28.63,16.3,75.0,12.0
963.0,80.0,16.2,134.2,28.62,11.2,75.0,12.0
945.0,105.0,27.9,127.7,28.79,22.9,75.0,12.0
956.0,90.0,30.5,129.4,28.55,10.5,75.0,12.0
980.0,58.0,33.5,136.1,28.85,13.5,75.0,12.0
998.0,33.0,35.5,145.8,28.55,15.5,75.0,12.0
998.0,33.0,18.3,147.6,28.83,13.3,75.0,12.0
958.0,88.0,22.4,139.8,28.74,17.4,75.0,12.0
1002.0,20.0,12.6,113.0,28.76,22.6,75.0,12.0
1001.0,20.0,12.5,112.9,28.75,22.5,75.0,12.0
1004.0,20.0,12.6,112.8,28.76,22.6,75.0,12.0
1000.0,30.0,13.4,112.8,28.84,23.4,75.0,12.0
1000.0,30.0,13.6,112.8,28.86,23.6,75.0,12.0
1000.0,30.0,13.7,112.8,28.87,23.7,75.0,12.0
1000.0,30.0,13.9,111.2,28.89,23.9,75.0,12.0
1000.0,30.0,14.0,110.8,28.9,24.0,75.0,12.0
1000.0,30.0,14.1,110.4,28.91,24.1,75.0,12.0
1000.0,30.0,14.3,109.7,28.93,24.3,75.0,12.0
1000.0,30.0,14.5,109.7,28.95,24.5,75.0,12.0
1002.0,28.0,14.8,109.8,28.98,24.8,75.0,12.0
1004.0,25.0,17.2,109.1,28.72,12.2,75.0,12.0
1004.0,25.0,17.5,108.8,28.75,12.5,75.0,12.0
1007.0,20.0,18.1,106.7,28.81,13.100000000000001,75.0,12.0
1007.0,20.0,18.2,106.1,28.82,13.2,75.0,12.0
1007.0,20.0,18.1,105.8,28.81,13.100000000000001,75.0,12.0
982.0,55.0,22.2,118.0,28.72,17.2,75.0,12.0
982.0,55.0,22.2,117.4,28.72,17.2,75.0,12.0
986.0,50.0,22.2,116.8,28.72,17.2,75.0,12.0
996.0,35.0,22.0,113.8,28.7,17.0,75.0,12.0
998.0,33.0,21.8,113.4,28.68,16.8,75.0,12.0
1000.0,30.0,21.6,113.0,28.66,16.6,75.0,12.0
1002.0,28.0,21.5,112.8,28.65,16.5,75.0,12.0
1000.0,30.0,23.2,121.7,28.82,18.2,75.0,12.0
1010.0,15.0,18.3,135.8,28.83,13.3,75.0,12.0
1004.0,23.0,17.7,135.5,28.77,12.7,75.0,12.0
922.0,135.0,20.2,124.2,28.52,15.2,75.0,12.0
935.0,118.0,21.4,123.2,28.64,16.4,75.0,12.0
954.0,93.0,23.7,120.6,28.87,18.7,75.0,12.0
959.0,85.0,24.0,119.9,28.9,19.0,75.0,12.0
963.0,80.0,24.2,119.7,28.92,19.2,75.0,12.0
986.0,50.0,25.4,118.4,28.54,20.4,75.0,12.0
989.0,45.0,25.6,118.3,28.56,20.6,75.0,12.0
993.0,40.0,25.8,118.2,28.58,20.8,75.0,12.0
967.0,75.0,27.6,150.1,28.76,22.6,75.0,12.0
963.0,80.0,26.9,147.4,28.69,21.9,75.0,12.0
967.0,75.0,29.0,140.2,28.9,24.0,75.0,12.0
965.0,78.0,30.1,139.2,28.51,10.100000000000001,75.0,12.0
963.0,80.0,31.5,138.4,28.65,11.5,75.0,12.0
963.0,80.0,32.0,138.4,28.7,12.0,75.0,12.0
980.0,58.0,36.0,148.6,28.6,16.0,75.0,12.0
976.0,63.0,40.9,156.4,28.59,20.9,75.0,12.0
933.0,120.0,28.5,126.0,28.85,23.5,75.0,12.0
945.0,105.0,29.6,126.0,28.96,24.6,75.0,12.0
963.0,80.0,33.0,126.8,28.8,13.0,75.0,12.0
926.0,130.0,25.6,122.5,28.56,20.6,75.0,12.0
930.0,125.0,25.9,122.0,28.59,20.9,75.0,12.0
976.0,63.0,28.4,119.3,28.84,23.4,75.0,12.0
985.0,50.0,29.0,118.9,28.9,24.0,75.0,12.0
991.0,43.0,29.8,119.0,28.98,24.8,75.0,12.0
996.0,35.0,35.1,120.4,28.51,15.100000000000001,75.0,12.0
996.0,25.0,19.7,115.8,28.97,14.7,75.0,12.0
997.0,28.0,19.4,115.3,28.94,14.399999999999999,75.0,12.0
998.0,30.0,19.2,114.9,28.92,14.2,75.0,12.0
997.0,33.0,19.3,114.5,28.93,14.3,75.0,12.0
991.0,43.0,19.9,110.9,28.99,14.899999999999999,75.0,12.0
993.0,40.0,19.9,110.3,28.99,14.899999999999999,75.0,12.0
995.0,38.0,19.9,109.8,28.99,14.899999999999999,75.0,12.0
999.0,25.0,19.4,108.4,28.94,14.399999999999999,75.0,12.0
1002.0,25.0,19.5,108.1,28.95,14.5,75.0,12.0
1004.0,25.0,19.7,107.7,28.97,14.7,75.0,12.0
1006.0,23.0,19.9,107.3,28.99,14.899999999999999,75.0,12.0
1000.0,28.0,14.8,115.2,28.98,24.8,75.0,12.0
1000.0,30.0,14.7,114.8,28.97,24.7,75.0,12.0
997.0,35.0,14.7,114.6,28.97,24.7,75.0,12.0
985.0,50.0,15.4,113.7,28.54,10.4,75.0,12.0
984.0,53.0,15.6,113.5,28.56,10.6,75.0,12.0
982.0,55.0,15.7,113.3,28.57,10.7,75.0,12.0
982.0,55.0,15.9,113.1,28.59,10.9,75.0,12.0
982.0,55.0,16.1,112.9,28.61,11.100000000000001,75.0,12.0
980.0,58.0,16.3,112.6,28.63,11.3,75.0,12.0
974.0,65.0,16.9,111.5,28.69,11.899999999999999,75.0,12.0
972.0,68.0,17.1,111.2,28.71,12.100000000000001,75.0,12.0
970.0,70.0,17.3,110.8,28.73,12.3,75.0,12.0
970.0,70.0,17.5,110.3,28.75,12.5,75.0,12.0
970.0,70.0,17.6,109.9,28.76,12.600000000000001,75.0,12.0
970.0,70.0,17.6,109.5,28.76,12.600000000000001,75.0,12.0
970.0,70.0,17.5,108.2,28.75,12.5,75.0,12.0
970.0,70.0,17.6,107.8,28.76,12.600000000000001,75.0,12.0
970.0,70.0,17.7,107.4,28.77,12.7,75.0,12.0
970.0,70.0,17.9,106.5,28.79,12.899999999999999,75.0,12.0
980.0,58.0,17.9,105.9,28.79,12.899999999999999,75.0,12.0
996.0,35.0,17.9,103.8,28.79,12.899999999999999,75.0,12.0
996.0,35.0,17.9,103.2,28.79,12.899999999999999,75.0,12.0
996.0,35.0,17.8,102.6,28.78,12.8,75.0,12.0
929.0,125.0,23.8,123.5,28.88,18.8,75.0,12.0
929.0,125.0,24.1,122.8,28.91,19.1,75.0,12.0
933.0,120.0,24.6,122.1,28.96,19.6,75.0,12.0
937.0,115.0,24.7,121.9,28.97,19.7,75.0,12.0
947.0,103.0,25.1,121.4,28.51,20.1,75.0,12.0
967.0,75.0,26.0,120.5,28.6,21.0,75.0,12.0
976.0,63.0,26.4,120.5,28.64,21.4,75.0,12.0
985.0,50.0,26.8,120.5,28.68,21.8,75.0,12.0
987.0,48.0,27.1,120.3,28.71,22.1,75.0,12.0
989.0,45.0,27.5,120.2,28.75,22.5,75.0,12.0
989.0,45.0,27.6,120.2,28.76,22.6,75.0,12.0
993.0,40.0,27.9,120.1,28.79,22.9,75.0,12.0
1010.0,15.0,19.9,176.3,28.99,14.899999999999999,75.0,12.0
1008.0,15.0,22.4,174.4,28.74,17.4,75.0,12.0
1009.0,15.0,22.8,174.3,28.78,17.8,75.0,12.0
